data_as_of,source,source_url,cpo_name,govt_private,state,district,city_village,location,latitude,longitude,charger_or_connector_type,charger_rating,connector_rating,no_of_connectors,latitude_num,longitude_num,charger_rating_num,connector_rating_num,no_of_connectors_num
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Thiruvananthapuram,Thiruvananthapuram,"Taj Greencove Resort And Spa , Taj Greencove Resort And Spa ,Kovalam.Trivandrum.Kerala-695527",8.404036,76.974099,Type-II AC,7.4,7.4,1,8.404036,76.974099,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Thiruvananthapuram,Thiruvananthapuram,"Taj Greencove Resort And Spa , Taj Greencove Resort And Spa ,Kovalam.Trivandrum.Kerala-695527",8.404036,76.974099,Type-II AC,7.4,7.4,1,8.404036,76.974099,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Kottayam,Kottayam,"Taj Kumarakom Resort & Spa , Taj Kumarakom Resort & Spa Taj Garden Retreat Taj Kerala Hotels And Resorts Ltd, Kumarakom,Kottayam 686001",9.626518,76.428360,CCS-II,30,30,1,9.626518,76.42836,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Kottayam,Kottayam,"Taj Kumarakom Resort & Spa , Taj Kumarakom Resort & Spa Taj Garden Retreat Taj Kerala Hotels And Resorts Ltd, Kumarakom,Kottayam 686001",9.626518,76.428360,Type-II AC,7.4,7.4,1,9.626518,76.42836,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Ernakulam,Kochi,dĂũDĂůĂďĂƌZĞƐŽƌƚΘ^ƉĂ͕tŝůůŝŶŐĚŽŶ/ƐůĂŶĚ͕tŝůůŝŶŐĚŽŶ/ƐůĂŶĚ͕ŽĐŚŝŶ͕ <ĞƌĂůĂʹϲϴϮϬϬϵ,9.968886,76.258250,CCS-II,30,30,1,9.968886,76.25825,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Ernakulam,Kochi,"Tata Communication, Kakkanad, VSB, VSNL Road, Kakkanad, Thrikkakkara PO, Kochi 682030",10.013698,76.345567,Type-II AC,7.4,7.4,1,10.013698,76.345567,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Kozhikode,Kozhikode,"The Gateway Hotel Pt Usha Rd, Vellayil, Kozhikode, Kerala 673032",11.258990,75.773681,Type-II AC,7.4,7.4,1,11.25899,75.773681,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Kozhikode,Kozhikode,"The Gateway Hotel Pt Usha Rd, Vellayil, Kozhikode, Kerala 673032",11.258990,75.773681,Type-II AC,7.4,7.4,1,11.25899,75.773681,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Kozhikode,Kozhikode,"The Gateway Hotel, The Gateway Hotel Pt Usha Rd, Vellayil, Kozhikode, Kerala 673032",11.258784,75.773934,CCS-II,30,30,1,11.258784,75.773934,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Kozhikode,Kozhikode,"The Gateway Hotel, The Gateway Hotel Pt Usha Rd, Vellayil, Kozhikode, Kerala 673032",11.258784,75.773934,CCS-II,30,30,,11.258784,75.773934,30.0,30.0,
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Thiruvananthapuram,Thiruvananthapuram,"Trivandrum Motors, Poonthura, Enchakkal - Kovalam By-Pass Road, Behind Ambalathara Milma Diary,Poonthura, Thiruvananthapuram-695026",8.499670,76.914973,CCS-II,30,30,1,8.49967,76.914973,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Thiruvananthapuram,Thiruvananthapuram,"Vivanta Thiruvananthapuram, Extra Police Rd, Extra Police Rd, Nandavanam, Palayam, Thiruvananthapuram, Kerala 695033",8.504661,76.953295,Type-II AC,7.4,7.4,1,8.504661,76.953295,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Thiruvananthapuram,Thiruvananthapuram,"Vivanta Thiruvananthapuram, Extra Police Rd, Extra Police Rd, Nandavanam, Palayam, Thiruvananthapuram, Kerala 695033",8.504661,76.953295,Type-II AC,7.4,7.4,1,8.504661,76.953295,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Alappuzha,Mararikulam,"Xandari Pearl Beach, Mararikulam, Beach Road, Arattukulam Jn, Mararikulam N, Po, S.L.Puram, Mararikulam, Kerala 688523",9.606054,76.301828,CCS-II,30,30,1,9.606054,76.301828,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Kerala,Alappuzha,Mararikulam,"Xandari Pearl Beach, Mararikulam, Beach Road, Arattukulam Jn, Mararikulam N, Po, S.L.Puram, Mararikulam, Kerala 688523",9.606054,76.301828,Type-II AC,7.4,7.4,1,9.606054,76.301828,7.4,7.4,1.0
